Time (s),Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5
0.7,0.001463957130908966,-0.011321843368932605,-0.02841339260339737,-0.037121567875146866,-0.02591942623257637
0.7333333333333333,0.0012294072657823563,-0.011561932740733027,-0.028662025928497314,-0.035827141255140305,-0.026132933795452118
0.7666666666666667,0.0011847037822008133,-0.011607986642047763,-0.028711996972560883,-0.03548184037208557,-0.027404017746448517
0.8,0.0010677296668291092,-0.011726897908374667,-0.028833642601966858,-0.035644032061100006,-0.02859458699822426
0.8333333333333334,0.0010003205388784409,-0.011794045334681869,-0.028901636600494385,-0.035738371312618256,-0.029794108122587204
0.8666666666666667,0.0009188186377286911,-0.011874328134581447,-0.028981857001781464,-0.035894475877285004,-0.029619451612234116
0.9,0.0006897170096635818,-0.01187966181896627,-0.029213950037956238,-0.03686508536338806,-0.027770213782787323
0.9333333333333333,0.00033784471452236176,-0.012195692164823413,-0.029569245874881744,-0.03827916830778122,-0.009483180940151215
0.9666666666666667,0.00019009225070476532,-0.012324440060183406,-0.029717065393924713,-0.04039958119392395,-0.010502588003873825
1.0,-4.078540951013565e-05,-0.012548940954729915,-0.02994752675294876,-0.012033563107252121,-0.010544601827859879
1.0333333333333334,-0.0002473611384630203,-0.012439987389370799,-0.01192266121506691,-0.011871244758367538,-0.011030104011297226
1.0666666666666667,-0.0003985995426774025,-0.009466070914641023,-0.010937836021184921,-0.011618807911872864,-0.009050276130437851
1.1,-0.0007212832570075989,-0.008574258303269744,-0.011275626718997955,-0.011866100132465363,-0.04685020074248314
1.1333333333333333,-0.0009412728250026703,-0.008596771163865924,-0.011672284454107285,-0.01192452758550644,-0.047529611736536026
1.1666666666666667,-0.0009579546749591827,-0.008423179155215621,-0.011249318718910217,-0.011066928505897522,-0.047506604343652725
1.2,-0.007036621682345867,-0.008601280627772212,-0.011368898674845695,-0.04382898285984993,-0.047719817608594894
1.2333333333333334,-0.0066373310983181,-0.008405181812122464,-0.011221904307603836,-0.04357638582587242,-0.047679584473371506
1.2666666666666666,-0.007026337785646319,-0.00852404604665935,-0.011111894622445107,-0.04356271028518677,-0.0476372130215168
1.3,-0.007368629099801183,-0.008545549353584647,-0.030690405517816544,-0.04352607950568199,-0.047699619084596634
1.3333333333333333,-0.007431535050272942,-0.008948710514232516,-0.03072059527039528,-0.04351705685257912,-0.046884458512067795
1.3666666666666667,-0.007468958850950003,-0.009328997461125255,-0.030868031084537506,-0.0436713844537735,-0.04521134868264198
1.4,-0.007778139319270849,-0.009440812049433589,-0.03107529878616333,-0.043887391686439514,-0.04292686656117439
1.4333333333333333,-0.007964362623170018,-0.009342354955151677,-0.03136488422751427,-0.04416769742965698,-0.04411032423377037
1.4666666666666666,-0.008289284072816372,-0.009627837454900146,-0.03192969411611557,-0.04474201053380966,-0.04504821076989174
1.5,-0.0077836476266384125,-0.009253325639292598,-0.03197944909334183,-0.04477883502840996,-0.04342597350478172
1.5333333333333334,-0.007095559500157833,-0.009594834176823497,-0.032594095915555954,-0.04535733163356781,-0.04206704720854759
1.5666666666666667,-0.006212434731423855,-0.00962515058927238,-0.03312254697084427,-0.04567078500986099,-0.038670580834150314
1.6,-0.0035712693352252245,-0.010132242692634463,-0.01362292468547821,-0.046331461519002914,-0.03575045242905617
1.6333333333333333,-0.003305137390270829,-0.010055611608549953,-0.01357465423643589,-0.046065181493759155,-0.03192354366183281
1.6666666666666667,-0.0035334548447281122,-0.010018239496275783,-0.013414138928055763,-0.04630870372056961,-0.035572994500398636
1.7,-0.0035313160624355078,-0.011768096825107932,-0.013710400089621544,-0.04431856423616409,-0.03919413313269615
1.7333333333333334,-0.003384458599612117,-0.016016433713957667,-0.013534847646951675,-0.04230973869562149,-0.039090607315301895
1.7666666666666666,-0.0035199399571865797,-0.0161421827506274,-0.013730259612202644,-0.03636622801423073,-0.038411419838666916
1.8,-0.0036858220119029284,-0.016298242611810565,-0.013976262882351875,-0.012839037925004959,-0.03633267804980278
1.8333333333333333,-0.0034949008841067553,-0.016090621007606387,-0.013458909466862679,-0.013099825009703636,-0.03554261848330498
1.8666666666666667,-0.00374457030557096,-0.016342122806236148,-0.01355568878352642,-0.013538163155317307,-0.035768087953329086
1.9,-0.0035214906092733145,-0.016105425311252475,-0.013183720409870148,-0.012972962111234665,-0.03549159690737724
1.9333333333333333,-0.0033562665339559317,-0.01593076321296394,-0.012626888230443,-0.012604564428329468,-0.03225812688469887
1.9666666666666666,-0.0033035532105714083,-0.01587214949540794,-0.012560481205582619,-0.012389861047267914,-0.03174686059355736
2.0,-0.003224963089451194,-0.015688211424276233,-0.012493396177887917,-0.012285241857171059,-0.03149997070431709
2.033333333333333,-0.0031127759721130133,-0.012243716744706035,-0.012222016230225563,-0.012573998421430588,-0.03134457394480705
2.066666666666667,-0.0030860009137541056,-0.008872652193531394,-0.012186242267489433,-0.011935468763113022,-0.03476064279675484
2.1,-0.0029621811117976904,-0.008288189070299268,-0.011714641004800797,-0.010950624942779541,-0.03452541306614876
2.1333333333333333,-0.0028666311409324408,-0.007666339399293065,-0.011077523231506348,-0.04563578963279724,-0.03800712153315544
2.1666666666666665,-0.0025613445322960615,-0.006950101116672158,-0.010569792240858078,-0.04532546177506447,-0.03766738250851631
2.2,-0.0025835095439106226,-0.006956247380003333,-0.010219737887382507,-0.04534770920872688,-0.037671271711587906
2.2333333333333334,-0.002688875189051032,-0.006958266021683812,-0.00957831647247076,-0.04545334726572037,-0.04018310829997063
2.2666666666666666,-0.0026855787727981806,-0.006728098029270768,-0.008977476507425308,-0.045450013130903244,-0.04136311635375023
2.3,-0.002528460929170251,-0.006433611502870917,-0.032419681549072266,-0.04529956355690956,-0.04170672222971916
2.3333333333333335,-0.005680241854861379,-0.006832346552982926,-0.032791104167699814,-0.045978859066963196,-0.04313037171959877
2.3666666666666667,-0.006396003533154726,-0.006929372204467654,-0.0329737663269043,-0.04607362300157547,-0.041797954589128494
2.4,-0.006744553335011005,-0.007170515833422542,-0.03464629873633385,-0.04611200839281082,-0.041884567588567734
2.433333333333333,-0.0062526436522603035,-0.007005343912169337,-0.034704796969890594,-0.04621047526597977,-0.04189423844218254
2.466666666666667,-0.006928685819730163,-0.007395770167931914,-0.034172769635915756,-0.047048214823007584,-0.03921735659241676
2.5,-0.004788399441167712,-0.007079134928062558,-0.034620337188243866,-0.047506917268037796,-0.03554803505539894
2.533333333333333,-0.005483283894136548,-0.007525526685640216,-0.03394608572125435,-0.048294808715581894,-0.0382893867790699
2.566666666666667,-0.006935014855116606,-0.008614271646365523,-0.032704900950193405,-0.047275360673666,-0.04482145234942436
2.6,-0.008165492094121873,-0.01616066857241094,-0.012254033237695694,-0.04836296662688255,-0.045551519840955734
2.6333333333333333,-0.009532346157357097,-0.021386910928413272,-0.012703243643045425,-0.04957828298211098,-0.03880826756358147
2.6666666666666665,-0.011266998597420752,-0.02363613690249622,-0.015157239511609077,-0.05378323420882225,-0.03796640411019325
2.7,-0.011787325842306018,-0.023037421284243464,-0.02196226827800274,-0.05189367011189461,-0.04823773726820946
2.7333333333333334,-0.01288689044304192,-0.023404848529025912,-0.021837525069713593,-0.05016439035534859,-0.053831737488508224
2.7666666666666666,-0.013957547722384334,-0.023832455975934863,-0.01999593712389469,-0.05096426233649254,-0.04977734014391899
2.8,-0.014725184300914407,-0.024514953373000026,-0.04216712713241577,-0.04044966399669647,-0.04194938763976097
2.8333333333333335,-0.015448433114215732,-0.025296470848843455,-0.04369320720434189,-0.01728178560733795,-0.04209000989794731
2.8666666666666667,-0.016506083542481065,-0.026139297289773822,-0.040097080171108246,-0.01701778545975685,-0.04298192635178566
2.9,-0.018540449207648635,-0.02847607317380607,-0.04280592128634453,-0.019531503319740295,-0.043767329305410385
2.933333333333333,-0.020023403456434608,-0.03176275151781738,-0.04273061454296112,-0.0178164541721344,-0.040275197476148605
2.966666666666667,-0.022050015395507216,-0.034405215410515666,-0.04343303665518761,-0.05671016499400139,-0.0367291085422039
3.0,-0.023871123557910323,-0.03556346404366195,-0.04432620853185654,-0.05764460936188698,-0.037158798426389694
3.033333333333333,-0.024913747562095523,-0.0370143901091069,-0.045557353645563126,-0.05019146576523781,-0.04245782271027565
3.066666666666667,-0.02512731566093862,-0.03712067264132202,-0.045776840299367905,-0.04908781871199608,-0.037508752197027206
3.1,-0.025172738125547767,-0.0370763901155442,-0.0467805378139019,-0.0459623821079731,-0.03245696797966957
3.1333333333333333,-0.025598291074857116,-0.03710827114991844,-0.04707581177353859,-0.04603875055909157,-0.032384779304265976
3.1666666666666665,-0.02551682642661035,-0.03732303041033447,-0.046523820608854294,-0.04723569378256798,-0.0319816879928112
3.2,-0.025150241097435355,-0.0369284029584378,-0.045886166393756866,-0.04772167280316353,-0.03141338750720024
3.2333333333333334,-0.02444358798675239,-0.036175722954794765,-0.045074597001075745,-0.04685764014720917,-0.030525151640176773
3.2666666666666666,-0.023694269126281142,-0.034000652609393,-0.044233936816453934,-0.045992232859134674,-0.029670018702745438
3.3,-0.023069953313097358,-0.03330414253287017,-0.043050311505794525,-0.04298994690179825,-0.028962988406419754
