Time (s),Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5
2.7,-0.22397395968437195,-0.20276902616024017,-0.08279159665107727,-0.21150286495685577,-0.10418842732906342
2.7333333333333334,-0.2184639871120453,-0.18923337757587433,-0.07607682049274445,-0.19443048536777496,-0.12139500677585602
2.7666666666666666,-0.2321092188358307,-0.1813935488462448,-0.05676339566707611,-0.19302649796009064,-0.10271017253398895
2.8,-0.23898780345916748,-0.18236322700977325,-0.2328052818775177,-0.13058944046497345,-0.07141421735286713
2.8333333333333335,-0.23753169178962708,-0.18472503125667572,-0.23893922567367554,-0.0034745335578918457,-0.0704726129770279
2.8666666666666667,-0.22113892436027527,-0.17824436724185944,-0.2009047269821167,0.0010517984628677368,-0.0698043555021286
2.9,-0.24799206852912903,-0.1922636777162552,-0.21080803871154785,-0.009060084819793701,-0.06845231354236603
2.933333333333333,-0.24471431970596313,-0.21505729854106903,-0.19941774010658264,0.002851441502571106,-0.052091047167778015
2.966666666666667,-0.2561936676502228,-0.22705145180225372,-0.19403976202011108,-0.1819715052843094,-0.036537542939186096
3.0,-0.26629331707954407,-0.2237188071012497,-0.19162490963935852,-0.17942248284816742,-0.0349138081073761
3.033333333333333,-0.25122347474098206,-0.22224901616573334,-0.19091925024986267,-0.1386648565530777,-0.049018606543540955
3.066666666666667,-0.24881276488304138,-0.220131978392601,-0.19159188866615295,-0.13347236812114716,-0.03417034447193146
3.1,-0.2462502121925354,-0.21773935854434967,-0.19706767797470093,-0.11948664486408234,-0.0190141499042511
3.1333333333333333,-0.2462519407272339,-0.21459834277629852,-0.19767510890960693,-0.11976702511310577,-0.019695639610290527
3.1666666666666665,-0.24619489908218384,-0.21792300045490265,-0.1959371268749237,-0.12656967341899872,-0.020320534706115723
3.2,-0.24631071090698242,-0.2181035429239273,-0.19518157839775085,-0.1311698704957962,-0.020902961492538452
3.2333333333333334,-0.2470742166042328,-0.2187090665102005,-0.19591104984283447,-0.1319126933813095,-0.021946266293525696
3.2666666666666666,-0.2473854124546051,-0.2059890180826187,-0.19603374600410461,-0.1321146935224533,-0.02242642641067505
3.3,-0.24840691685676575,-0.2065240889787674,-0.1941254734992981,-0.12338991463184357,-0.023581281304359436
